First_name,Last_name,DOB,Gender,Type,Term_start,Term_end,State
Robert,Stafford,1913-08-08,M,rep,1961-01-03,1963-01-03,VT
John,Stennis,1901-08-03,M,sen,1947-01-03,1953-01-03,MS
Paul,Trible,1946-12-29,M,rep,1977-01-04,1979-01-03,VA
Tommy,Vandergriff,1926-01-29,M,rep,1983-01-03,1985-01-03,TX
Harold,Washington,1922-04-15,M,rep,1981-01-05,1983-01-03,IL
Lowell,Weicker,1931-05-16,M,rep,1969-01-03,1971-01-03,CT
Lyle,Williams,1942-08-23,M,rep,1979-01-15,1981-01-03,OH
Edward,Winn,1919-08-22,M,rep,1967-01-10,1969-01-03,KS
Antonio,Won Pat,1908-12-10,M,rep,1973-01-03,1975-01-03,GU
Clement,Zablocki,1912-11-18,M,rep,1949-01-03,1951-01-03,WI
Edward,Zorinsky,1928-11-11,M,sen,1976-12-28,1977-01-03,NE
Joseph,Addabbo,1925-03-17,M,rep,1961-01-03,1963-01-03,NY
William,Armstrong,1937-03-16,M,rep,1973-01-03,1975-01-03,CO
Michael,Barnes,1943-09-03,M,rep,1979-01-15,1981-01-03,MD
Berkley,Bedell,1921-03-05,M,rep,1975-01-14,1977-01-03,IA
Rudolph,Boschwitz,1930-11-07,M,sen,1978-12-30,1979-01-03,MN
Carroll,Campbell,1940-07-24,M,rep,1979-01-15,1981-01-03,SC
William,Carney,1942-07-01,M,rep,1979-01-15,1981-01-03,NY
Eugene,Chappie,1920-03-28,M,rep,1981-01-05,1983-01-03,CA
William,Cobey,1939-05-13,M,rep,1985-01-03,1987-01-03,NC
Fred,Eckert,1941-05-06,M,rep,1985-01-03,1987-01-03,NY
Robert,Edgar,1943-05-29,M,rep,1975-01-14,1977-01-03,PA
Thomas,Evans,1924-05-26,M,rep,1981-01-05,1983-01-03,IA
Bobbi,Fiedler,1937-04-22,F,rep,1981-01-05,1983-01-03,CA
William,Franklin,1941-12-13,M,rep,1983-01-03,1985-01-03,MS
Don,Fuqua,1933-08-20,M,rep,1963-01-09,1965-01-03,FL
John,Grotberg,1925-03-23,M,rep,1985-01-03,1987-01-03,IL
Sam,Hall,1924-01-11,M,rep,1975-01-14,1977-01-03,TX
Thomas,Hartnett,1941-08-07,M,rep,1981-01-05,1983-01-03,SC
Cecil,Heftel,1924-09-30,M,rep,1977-01-04,1979-01-03,HI
William,Hendon,1944-11-09,M,rep,1981-01-05,1983-01-03,NC
Elwood,Hillis,1926-03-06,M,rep,1971-01-21,1973-01-03,IN
Marjorie,Holt,1920-09-17,F,rep,1973-01-03,1975-01-03,MD
Gordon,Humphrey,1940-10-09,M,sen,1979-01-15,1985-01-03,NH
James,Jones,1939-05-05,M,rep,1973-01-03,1975-01-03,OK
Thomas,Kindness,1929-08-26,M,rep,1975-01-14,1977-01-03,OH
Kenneth,Kramer,1942-02-19,M,rep,1979-01-15,1981-01-03,CO
Thomas,Loeffler,1946-08-01,M,rep,1979-01-15,1981-01-03,TX
Catherine,Long,1924-02-07,F,rep,1985-01-03,1987-01-03,LA
Gillis,Long,1923-05-04,M,rep,1963-01-09,1965-01-03,LA
Stanley,Lundine,1939-02-04,M,rep,1975-01-14,1977-01-03,NY
James,McClure,1924-12-27,M,rep,1967-01-10,1969-01-03,ID
John,McKernan,1948-05-20,M,rep,1983-01-03,1985-01-03,ME
Parren,Mitchell,1922-04-29,M,rep,1971-01-21,1973-01-03,MD
David,Monson,1945-06-20,M,rep,1985-01-03,1987-01-03,UT
William,Moore,1939-10-04,M,rep,1975-01-14,1977-01-03,LA
George,O’Brien,1917-06-17,M,rep,1973-01-03,1975-01-03,IL
Thomas,O’Neill,1912-12-09,M,rep,1953-01-03,1955-01-03,MA
Eldon,Rudd,1920-07-15,M,rep,1977-01-04,1979-01-03,AZ
John,Seiberling,1918-09-08,M,rep,1971-01-21,1973-01-03,OH
Mark,Siljander,1951-06-11,M,rep,1981-01-05,1983-01-03,MI
Marion,Snyder,1928-01-26,M,rep,1963-01-09,1965-01-03,KY
Michael,Strang,1929-06-17,M,rep,1985-01-03,1987-01-03,CO
Alton,Waldon,1936-12-21,M,rep,1985-01-03,1987-01-03,NY
James,Weaver,1927-08-08,M,rep,1975-01-14,1977-01-03,OR
George,Whitehurst,1925-03-12,M,rep,1969-01-03,1971-01-03,VA
Charles,Whitley,1927-01-03,M,rep,1977-01-04,1979-01-03,NC
Robert,Young,1923-11-22,M,rep,1977-01-04,1979-01-03,MO
Edwin,Zschau,1940-01-06,M,rep,1983-01-03,1985-01-03,CA
James,Sanford,1917-08-20,M,sen,1986-11-05,1987-01-03,NC
James,Broyhill,1927-08-19,M,rep,1963-01-09,1965-01-03,NC
Brockman,Adams,1927-01-13,M,rep,1965-01-04,1967-01-03,WA
Robert,Badham,1929-06-09,M,rep,1977-01-04,1979-01-03,CA
Mario,Biaggi,1917-10-26,M,rep,1969-01-03,1971-01-03,NY
Edward,Boland,1911-10-01,M,rep,1953-01-03,1955-01-03,MA
William,Boner,1945-02-14,M,rep,1979-01-15,1981-01-03,TN
Don,Bonker,1937-03-07,M,rep,1975-01-14,1977-01-03,WA
Eldon,Boulter,1942-02-23,M,rep,1985-01-03,1987-01-03,TX
Sala,Burton,1925-04-01,F,rep,1983-06-21,1985-01-03,CA
William,Chappell,1922-02-03,M,rep,1969-01-03,1971-01-03,FL
Alan,Cranston,1914-06-19,M,sen,1969-01-03,1975-01-03,CA
Wilbur,Daniel,1914-05-12,M,rep,1969-01-03,1971-01-03,VA
Harold,Daub,1941-04-23,M,rep,1981-01-05,1983-01-03,NE
Jack,Davis,1935-09-06,M,rep,1987-01-06,1989-01-03,IL
Joseph,DioGuardi,1940-09-20,M,rep,1985-01-03,1987-01-03,NY
Alan,Dixon,1927-07-07,M,sen,1981-01-05,1987-01-03,IL
Charles,Dowdy,1943-07-27,M,rep,1981-01-05,1983-01-03,MS
John,Duncan,1919-03-24,M,rep,1965-01-04,1967-01-03,TN
Wyche,Fowler,1940-10-06,M,rep,1977-01-04,1979-01-03,GA
Edwin,Garn,1932-10-12,M,sen,1974-12-21,1975-01-03,UT
Kenneth,Gray,1924-11-14,M,rep,1955-01-05,1957-01-03,IL
James,Howard,1927-07-24,M,rep,1965-01-04,1967-01-03,NJ
Ed,Jones,1912-04-20,M,rep,1969-01-03,1971-01-03,TN
David,Karnes,1948-12-12,M,sen,1987-03-11,1989-01-03,NE
Robert,Kasten,1942-06-19,M,rep,1975-01-14,1977-01-03,WI
Jack,Kemp,1935-07-13,M,rep,1971-01-21,1973-01-03,NY
Ernest,Konnyu,1937-05-17,M,rep,1987-01-06,1989-01-03,CA
Delbert,Latta,1920-03-05,M,rep,1959-01-07,1961-01-03,OH
Michael,Lowry,1939-03-08,M,rep,1979-01-15,1981-01-03,WA
Manuel,Luján,1928-05-12,M,rep,1969-01-03,1971-01-03,NM
Kenneth,MacKay,1933-03-22,M,rep,1983-01-03,1985-01-03,FL
Stewart,McKinney,1931-01-30,M,rep,1971-01-21,1973-01-03,CT
Daniel,Mica,1944-02-04,M,rep,1979-01-15,1981-01-03,FL
William,Nichols,1918-10-16,M,rep,1967-01-10,1969-01-03,AL
Charles,Price,1905-01-01,M,rep,1945-01-03,1947-01-03,IL
James,Quayle,1947-02-04,M,rep,1977-01-04,1979-01-03,IN
Peter,Rodino,1909-06-07,M,rep,1949-01-03,1951-01-03,NJ
Charles,Roemer,1943-10-04,M,rep,1981-01-05,1983-01-03,LA
Warren,Rudman,1930-05-18,M,sen,1980-12-29,1981-01-03,NH
Fernand,St. Germain,1928-01-09,M,rep,1961-01-03,1963-01-03,RI
Samuel,Stratton,1916-09-27,M,rep,1959-01-07,1961-01-03,NY
Fofó,Sunia,1937-03-13,M,rep,1981-01-05,1983-01-03,AS
David,Sweeney,1955-09-15,M,rep,1985-01-03,1987-01-03,TX
Patrick,Swindall,1950-10-18,M,rep,1985-01-03,1987-01-03,GA
Steven,Symms,1938-04-23,M,rep,1973-01-03,1975-01-03,ID
Gene,Taylor,1928-02-10,M,rep,1973-01-03,1975-01-03,MO
Timothy,Wirth,1939-09-22,M,rep,1975-01-14,1977-01-03,CO
George,Wortley,1926-12-08,M,rep,1981-01-05,1983-01-03,NY
Jim,Bates,1941-07-21,M,rep,1983-01-03,1985-01-03,CA
Lloyd,Bentsen,1921-02-11,M,rep,1947-01-03,1949-01-03,TX
Corinne,Boggs,1916-03-13,F,rep,1973-01-03,1975-01-03,LA
Douglas,Bosco,1946-07-28,M,rep,1983-01-03,1985-01-03,CA
Joseph,Brennan,1934-11-02,M,rep,1987-01-06,1989-01-03,ME
John,Buechner,1940-06-04,M,rep,1987-01-06,1989-01-03,MO
Quentin,Burdick,1908-06-19,M,rep,1959-01-07,1960-08-08,ND
Richard,Cheney,1941-01-30,M,rep,1979-01-15,1981-01-03,WY
James,Clarke,1917-06-12,M,rep,1983-01-03,1985-01-03,NC
Anthony,Coelho,1942-06-15,M,rep,1979-01-15,1981-01-03,CA
James,Courter,1941-10-14,M,rep,1979-01-15,1981-01-03,NJ
George,Crockett,1909-08-10,M,rep,1979-01-15,1981-01-03,MI
John,Danforth,1936-09-05,M,sen,1976-12-27,1977-01-03,MO
Dennis,DeConcini,1937-05-08,M,sen,1977-01-04,1983-01-03,AZ
Charles,Douglas,1942-12-02,M,rep,1989-01-03,1991-01-03,NH
David,Durenberger,1934-08-19,M,sen,1978-01-01,1983-01-03,MN
Royden,Dyson,1948-11-15,M,rep,1981-01-05,1983-01-03,MD
Walter,Fauntroy,1933-02-06,M,rep,1971-01-21,1973-01-03,DC
Ronnie,Flippo,1937-08-15,M,rep,1977-01-04,1979-01-03,AL
James,Florio,1937-08-29,M,rep,1975-01-14,1977-01-03,NJ
William,Frenzel,1928-07-31,M,rep,1971-01-21,1973-01-03,MN
Robert,Garcia,1933-01-09,M,rep,1977-01-04,1979-01-03,NY
James,Grant,1943-09-21,M,rep,1987-01-06,1989-01-03,FL
Augustus,Hawkins,1907-08-31,M,rep,1963-01-09,1965-01-03,CA
Henry,Heinz,1938-10-23,M,rep,1971-01-21,1973-01-03,PA
John,Hiler,1953-04-24,M,rep,1981-01-05,1983-01-03,IN
Robert,Kastenmeier,1924-01-24,M,rep,1959-01-07,1961-01-03,WI
James,Leath,1931-05-06,M,rep,1979-01-15,1981-01-03,TX
George,Leland,1944-11-27,M,rep,1979-01-15,1981-01-03,TX
Thomas,Luken,1925-07-09,M,rep,1973-01-03,1975-01-03,OH
Donald,Lukens,1931-02-11,M,rep,1967-01-10,1969-01-03,OH
Lynn,Martin,1939-12-26,F,rep,1981-01-05,1983-01-03,IL
Spark,Matsunaga,1916-10-08,M,rep,1963-01-09,1965-01-03,HI
Howard,Metzenbaum,1917-06-04,M,sen,1974-01-04,1974-12-23,OH
George,Mitchell,1933-08-20,M,sen,1980-05-17,1983-01-03,ME
Guy,Molinari,1928-11-23,M,rep,1981-01-05,1983-01-03,NY
Bruce,Morrison,1944-10-08,M,rep,1983-01-03,1985-01-03,CT
Howard,Nielson,1924-09-12,M,rep,1983-01-03,1985-01-03,UT
Stanford,Parris,1929-09-09,M,rep,1973-01-03,1975-01-03,VA
Charles,Pashayan,1941-03-27,M,rep,1979-01-15,1981-01-03,CA
Claude,Pepper,1900-09-08,M,sen,1936-01-01,1939-01-03,FL
Donald,Riegle,1938-02-04,M,rep,1967-01-10,1969-01-03,MI
Tommy,Robinson,1942-03-07,M,rep,1985-01-03,1987-01-03,AR
John,Rowland,1957-05-24,M,rep,1985-01-03,1987-01-03,CT
Patricia,Saiki,1930-05-28,F,rep,1987-01-06,1989-01-03,HI
James,Sasser,1936-09-30,M,sen,1977-01-04,1983-01-03,TN
Claudine,Schneider,1947-03-25,F,rep,1981-01-05,1983-01-03,RI
Bill,Schuette,1953-10-13,M,rep,1985-01-03,1987-01-03,MI
Norman,Shumway,1934-07-28,M,rep,1979-01-15,1981-01-03,CA
Dennis,Smith,1938-01-19,M,rep,1981-01-05,1983-01-03,OR
Larkin,Smith,1944-06-26,M,rep,1989-01-03,1989-08-13,MS
Peter,Smith,1945-10-31,M,rep,1989-01-03,1991-01-03,VT
Virginia,Smith,1911-06-30,F,rep,1975-01-14,1977-01-03,NE
Arlan,Stangeland,1930-02-08,M,rep,1977-01-04,1979-01-03,MN
Thomas,Tauke,1950-10-11,M,rep,1979-01-15,1981-01-03,IA
Douglas,Walgren,1940-12-28,M,rep,1977-01-04,1979-01-03,PA
Malcolm,Wallop,1933-02-27,M,sen,1977-01-04,1983-01-03,WY
Robert,Whittaker,1939-09-18,M,rep,1979-01-15,1981-01-03,KS
Pete,Wilson,1933-08-23,M,sen,1983-01-03,1989-01-03,CA
James,Wright,1922-12-22,M,rep,1955-01-05,1957-01-03,TX
George,Bush,1924-06-12,M,rep,1967-01-10,1969-01-03,TX
William,Alexander,1934-01-16,M,rep,1969-01-03,1971-01-03,AR
Glenn,Anderson,1913-02-21,M,rep,1969-01-03,1971-01-03,CA
Frank,Annunzio,1915-01-12,M,rep,1965-01-04,1967-01-03,IL
Beryl,Anthony,1938-02-21,M,rep,1979-01-15,1981-01-03,AR
Chester,Atkins,1948-04-14,M,rep,1985-01-03,1987-01-03,MA
Les,AuCoin,1942-10-21,M,rep,1975-01-14,1977-01-03,OR
Druie,Barnard,1922-03-20,M,rep,1977-01-04,1979-01-03,GA
Harry,Bartlett,1947-09-19,M,rep,1983-01-03,1985-01-03,TX
Charles,Bennett,1910-12-02,M,rep,1949-01-03,1951-01-03,FL
Ben,Blaz,1928-02-14,M,rep,1985-01-03,1987-01-03,GU
David,Boren,1941-04-21,M,sen,1979-01-15,1985-01-03,OK
William,Bradley,1943-07-28,M,sen,1979-01-15,1985-01-03,NJ
William,Broomfield,1922-04-28,M,rep,1957-01-03,1959-01-03,MI
George,Brown,1940-02-12,M,rep,1981-01-05,1983-01-03,CO
Terry,Bruce,1944-03-25,M,rep,1985-01-03,1987-01-03,IL
Albert,Bustamante,1935-04-08,M,rep,1985-01-03,1987-01-03,TX
Beverly,Byron,1932-07-27,F,rep,1979-01-15,1981-01-03,MD
Rodney,Chandler,1942-07-13,M,rep,1983-01-03,1985-01-03,WA
William,Cohen,1940-08-28,M,rep,1973-01-03,1975-01-03,ME
Earl,Coleman,1943-05-29,M,rep,1975-01-14,1977-01-03,MO
Antonio,Colorado,1939-09-08,M,rep,1991-01-03,1993-01-03,PR
Silvio,Conte,1921-11-09,M,rep,1959-01-07,1961-01-03,MA
Robert,Coughlin,1929-04-11,M,rep,1969-01-03,1971-01-03,PA
John,Cox,1947-07-10,M,rep,1991-01-03,1993-01-03,IL
William,Dannemeyer,1929-09-22,M,rep,1979-01-15,1981-01-03,CA
Robert,Davis,1932-07-31,M,rep,1979-01-15,1981-01-03,MI
William,Dickinson,1925-06-05,M,rep,1965-01-04,1967-01-03,AL
Brian,Donnelly,1946-03-02,M,rep,1979-01-15,1981-01-03,MA
Thomas,Downey,1949-01-28,M,rep,1975-01-14,1977-01-03,NY
Bernard,Dwyer,1921-01-24,M,rep,1981-01-05,1983-01-03,NJ
Mervyn,Dymally,1926-05-12,M,rep,1981-01-05,1983-01-03,CA
Joseph,Early,1933-01-31,M,rep,1975-01-14,1977-01-03,MA
Dennis,Eckart,1950-04-06,M,rep,1981-01-05,1983-01-03,OH
Marvin,Edwards,1937-07-12,M,rep,1977-01-04,1979-01-03,OK
Ben,Erdreich,1938-12-09,M,rep,1983-01-03,1985-01-03,AL
J.,Exon,1921-08-09,M,sen,1979-01-15,1985-01-03,NE
Dante,Fascell,1917-03-09,M,rep,1955-01-05,1957-01-03,FL
Edward,Feighan,1947-10-22,M,rep,1983-01-03,1985-01-03,OH
Jaime,Fuster,1941-01-12,M,rep,1985-01-03,1987-01-03,PR
Joseph,Gaydos,1926-07-03,M,rep,1967-01-10,1969-01-03,PA
Albert,Gore,1948-03-31,M,rep,1977-01-04,1979-01-03,TN
William,Gray,1941-08-20,M,rep,1979-01-15,1981-01-03,PA
Sedgwick,Green,1929-10-16,M,rep,1977-01-04,1979-01-03,NY
Frank,Guarini,1924-08-20,M,rep,1979-01-15,1981-01-03,NJ
John,Hammerschmidt,1922-05-04,M,rep,1967-01-10,1969-01-03,AR
Claude,Harris,1940-06-29,M,rep,1987-01-06,1989-01-03,AL
Charles,Hatcher,1939-07-01,M,rep,1981-01-05,1983-01-03,GA
Mark,Hatfield,1922-07-12,M,sen,1967-01-10,1973-01-03,OR
Charles,Hayes,1918-02-17,M,rep,1983-01-03,1985-01-03,IL
Howell,Heflin,1921-06-19,M,sen,1979-01-15,1985-01-03,AL
Dennis,Hertel,1948-12-07,M,rep,1981-01-05,1983-01-03,MI
Clyde,Holloway,1943-11-28,M,rep,1987-01-06,1989-01-03,LA
Larry,Hopkins,1933-10-25,M,rep,1979-01-15,1981-01-03,KY
Joan,Horn,1936-10-18,F,rep,1991-01-03,1993-01-03,MO
Frank,Horton,1919-12-12,M,rep,1963-01-09,1965-01-03,NY
Carroll,Hubbard,1937-07-07,M,rep,1975-01-14,1977-01-03,KY
Thomas,Huckaby,1941-07-19,M,rep,1977-01-04,1979-01-03,LA
Andrew,Ireland,1930-08-23,M,rep,1977-01-04,1979-01-03,FL
Craig,James,1941-05-05,M,rep,1989-01-03,1991-01-03,FL
Edgar,Jenkins,1933-01-04,M,rep,1977-01-04,1979-01-03,GA
John,Johnston,1932-06-10,M,sen,1972-11-14,1973-01-03,LA
Ben,Jones,1941-08-30,M,rep,1989-01-03,1991-01-03,GA
Walter,Jones,1913-08-19,M,rep,1965-01-04,1967-01-03,NC
James,Jontz,1951-12-18,M,rep,1987-01-06,1989-01-03,IN
Nancy,Kassebaum,1932-07-29,F,sen,1978-12-23,1979-01-03,KS
Joseph,Kolter,1926-09-03,M,rep,1983-01-03,1985-01-03,PA
Peter,Kostmayer,1946-09-27,M,rep,1977-01-04,1979-01-03,PA
Robert,Lagomarsino,1926-09-04,M,rep,1973-01-03,1975-01-03,CA
William,Lehman,1913-10-05,M,rep,1973-01-03,1975-01-03,FL
Norman,Lent,1931-03-23,M,rep,1971-01-21,1973-01-03,NY
Meldon,Levine,1943-06-07,M,rep,1983-01-03,1985-01-03,CA
William,Lowery,1947-05-02,M,rep,1981-01-05,1983-01-03,CA
Charles,Luken,1951-07-18,M,rep,1991-01-03,1993-01-03,OH
Edward,Madigan,1936-01-13,M,rep,1973-01-03,1975-01-03,IL
Ronald,Marlenee,1935-08-08,M,rep,1977-01-04,1979-01-03,MT
David,Martin,1944-04-26,M,rep,1981-01-05,1983-01-03,NY
Nicholas,Mavroules,1929-11-01,M,rep,1979-01-15,1981-01-03,MA
Bob,McEwen,1950-01-12,M,rep,1981-01-05,1983-01-03,OH
Raymond,McGrath,1942-03-27,M,rep,1981-01-05,1983-01-03,NY
Matthew,McHugh,1938-12-06,M,rep,1975-01-14,1977-01-03,NY
Charles,McMillen,1952-05-26,M,rep,1987-01-06,1989-01-03,MD
Clarence,Miller,1917-11-01,M,rep,1967-01-10,1969-01-03,OH
John,Miller,1938-05-23,M,rep,1985-01-03,1987-01-03,WA
Jim,Moody,1935-09-02,M,rep,1983-01-03,1985-01-03,WI
Sidney,Morrison,1933-05-13,M,rep,1981-01-05,1983-01-03,WA
Robert,Mrazek,1945-11-06,M,rep,1983-01-03,1985-01-03,NY
David,Nagle,1943-04-15,M,rep,1987-01-06,1989-01-03,IA
Richard,Nichols,1926-04-29,M,rep,1991-01-03,1993-01-03,KS
Henry,Nowak,1935-02-21,M,rep,1975-01-14,1977-01-03,NY
Samuel,Nunn,1938-09-08,M,sen,1972-11-08,1973-01-03,GA
Mary,Oakar,1940-03-05,F,rep,1977-01-04,1979-01-03,OH
James,Olin,1920-02-28,M,rep,1983-01-03,1985-01-03,VA
Douglas,Owens,1937-05-02,M,rep,1973-01-03,1975-01-03,UT
Elizabeth,Patterson,1939-11-18,F,rep,1987-01-06,1989-01-03,SC
Donald,Pease,1931-09-26,M,rep,1977-01-04,1979-01-03,OH
Claiborne,Pell,1918-11-22,M,sen,1961-01-03,1967-01-03,RI
Carl,Perkins,1954-08-06,M,rep,1983-01-03,1985-01-03,KY
Larry,Pressler,1942-03-29,M,rep,1975-01-14,1977-01-03,SD
David,Pryor,1934-08-29,M,rep,1965-01-04,1967-01-03,AR
Carl,Pursell,1932-12-19,M,rep,1977-01-04,1979-01-03,MI
Richard,Ray,1927-02-02,M,rep,1983-01-03,1985-01-03,GA
John,Rhodes,1943-09-08,M,rep,1987-01-06,1989-01-03,AZ
Matthew,Rinaldo,1931-09-01,M,rep,1973-01-03,1975-01-03,NJ
Donald,Ritter,1940-10-21,M,rep,1979-01-15,1981-01-03,PA
Robert,Roe,1924-02-28,M,rep,1969-01-03,1971-01-03,NJ
Edward,Roybal,1916-02-10,M,rep,1963-01-09,1965-01-03,CA
Martin,Russo,1944-01-23,M,rep,1975-01-14,1977-01-03,IL
Gus,Savage,1925-10-30,M,rep,1981-01-05,1983-01-03,IL
James,Scheuer,1920-02-06,M,rep,1965-01-04,1967-01-03,NY
Richard,Schulze,1929-08-07,M,rep,1975-01-14,1977-01-03,PA
John,Seymour,1937-12-03,M,sen,1991-01-07,1993-01-03,CA
Gerald,Sikorski,1948-04-26,M,rep,1983-01-03,1985-01-03,MN
Paul,Simon,1928-11-29,M,rep,1975-01-14,1977-01-03,IL
Alan,Simpson,1931-09-02,M,sen,1979-01-15,1985-01-03,WY
Daniel,Slaughter,1925-05-20,M,rep,1985-01-03,1987-01-03,VA
Lawrence,Smith,1941-04-25,M,rep,1983-01-03,1985-01-03,FL
Stephen,Solarz,1940-09-12,M,rep,1975-01-14,1977-01-03,NY
Harley,Staggers,1951-02-22,M,rep,1983-01-03,1985-01-03,WV
Richard,Stallings,1940-10-07,M,rep,1985-01-03,1987-01-03,ID
Robert,Tallon,1946-08-08,M,rep,1983-01-03,1985-01-03,SC
Robert,Thomas,1943-11-20,M,rep,1983-01-03,1985-01-03,GA
Jerome,Traxler,1931-07-21,M,rep,1973-01-03,1975-01-03,MI
Morris,Udall,1922-06-15,M,rep,1961-01-03,1963-01-03,AZ
Guy,Vander Jagt,1931-08-26,M,rep,1965-01-04,1967-01-03,MI
John,Weber,1952-07-24,M,rep,1981-01-05,1983-01-03,MN
Theodore,Weiss,1927-09-17,M,rep,1977-01-04,1979-01-03,NY
Harris,Wofford,1926-04-09,M,sen,1991-05-08,1995-01-03,PA
Howard,Wolpe,1939-11-03,M,rep,1979-01-15,1981-01-03,MI
Chalmers,Wylie,1920-11-23,M,rep,1967-01-10,1969-01-03,OH
Gus,Yatron,1927-10-16,M,rep,1969-01-03,1971-01-03,PA
Jocelyn,Burdick,1922-02-06,F,sen,1992-09-16,1992-12-14,ND
Michael,Andrews,1944-02-07,M,rep,1983-01-03,1985-01-03,TX
Thomas,Andrews,1953-03-22,M,rep,1991-01-03,1993-01-03,ME
Douglas,Applegate,1928-03-27,M,rep,1977-01-04,1979-01-03,OH
Leslie,Aspin,1938-07-21,M,rep,1971-01-21,1973-01-03,WI
James,Bacchus,1949-06-21,M,rep,1991-01-03,1993-01-03,FL
Peter,Barca,1955-08-07,M,rep,1993-05-04,1995-01-03,WI
Thomas,Barlow,1940-08-07,M,rep,1993-01-05,1995-01-03,KY
Helen,Bentley,1923-11-28,F,rep,1985-01-03,1987-01-03,MD
James,Bilbray,1938-05-19,M,rep,1987-01-06,1989-01-03,NV
Lucien,Blackwell,1931-08-01,M,rep,1991-11-05,1993-01-03,PA
Jack,Brooks,1922-12-18,M,rep,1953-01-03,1955-01-03,TX
Dale,Bumpers,1925-08-12,M,sen,1975-01-14,1981-01-03,AR
Leslie,Byrne,1946-10-27,F,rep,1993-01-05,1995-01-03,VA
Milton,Carr,1943-03-27,M,rep,1975-01-14,1977-01-03,MI
Samuel,Coppersmith,1955-05-22,M,rep,1993-01-05,1995-01-03,AZ
Alfonse,D’Amato,1937-08-01,M,sen,1981-01-05,1987-01-03,NY
George,Darden,1943-11-22,M,rep,1983-01-03,1985-01-03,GA
Butler,Derrick,1936-09-30,M,rep,1975-01-14,1977-01-03,SC
Robert,Dole,1923-07-22,M,rep,1961-01-03,1963-01-03,KS
William,Edwards,1915-01-06,M,rep,1963-01-09,1965-01-03,CA
Glenn,English,1940-11-30,M,rep,1975-01-14,1977-01-03,OK
Karan,English,1949-03-23,F,rep,1993-01-05,1995-01-03,AZ
Albert,Espy,1953-11-30,M,rep,1987-01-06,1989-01-03,MS
Duncan,Faircloth,1928-01-14,M,sen,1993-01-05,1999-01-03,NC
Eric,Fingerhut,1959-05-06,M,rep,1993-01-05,1995-01-03,OH
Hamilton,Fish,1926-06-03,M,rep,1969-01-03,1971-01-03,NY
Thomas,Foley,1929-03-06,M,rep,1965-01-04,1967-01-03,WA
Wendell,Ford,1924-09-08,M,sen,1974-12-28,1975-01-03,KY
William,Ford,1927-08-06,M,rep,1965-01-04,1967-01-03,MI
Dean,Gallo,1935-11-23,M,rep,1985-01-03,1987-01-03,NJ
John,Glenn,1921-07-18,M,sen,1974-12-24,1975-01-03,OH
Daniel,Glickman,1944-11-24,M,rep,1977-01-04,1979-01-03,KS
Willis,Gradison,1928-12-28,M,rep,1975-01-14,1977-01-03,OH
Frederick,Grandy,1948-06-29,M,rep,1987-01-06,1989-01-03,IA
Daniel,Hamburg,1948-10-06,M,rep,1993-01-05,1995-01-03,CA
Paul,Henry,1942-07-09,M,rep,1985-01-03,1987-01-03,MI
Peter,Hoagland,1941-11-17,M,rep,1989-01-03,1991-01-03,NE
George,Hochbrueckner,1938-09-20,M,rep,1987-01-06,1989-01-03,NY
Michael,Huffington,1947-09-03,M,rep,1993-01-05,1995-01-03,CA
William,Hughes,1932-10-17,M,rep,1975-01-14,1977-01-03,NJ
Earl,Hutto,1926-05-12,M,rep,1979-01-15,1981-01-03,FL
Clete,Johnson,1948-01-30,M,rep,1993-01-05,1995-01-03,GA
Dirk,Kempthorne,1951-10-29,M,sen,1993-01-05,1999-01-03,ID
Herbert,Klein,1930-06-24,M,rep,1993-01-05,1995-01-03,NJ
Michael,Kopetski,1949-10-27,M,rep,1991-01-03,1993-01-03,OR
Myron,Kreidler,1943-09-28,M,rep,1993-01-05,1995-01-03,WA
Robert,Krueger,1935-09-19,M,rep,1975-01-14,1977-01-03,TX
Larry,LaRocco,1946-08-25,M,rep,1991-01-03,1993-01-03,ID
H.,Lancaster,1943-03-24,M,rep,1987-01-06,1989-01-03,NC
Richard,Lehman,1948-07-20,M,rep,1983-01-03,1985-01-03,CA
David,Levy,1953-12-18,M,rep,1993-01-05,1995-01-03,NY
Thomas,Lewis,1924-10-26,M,rep,1983-01-03,1985-01-03,FL
Marilyn,Lloyd,1929-01-03,F,rep,1975-01-14,1977-01-03,TN
Jill,Long Thompson,1952-07-15,F,rep,1989-01-03,1991-01-03,IN
Ronald,Machtley,1948-07-13,M,rep,1989-01-03,1991-01-03,RI
David,Mann,1939-09-25,M,rep,1993-01-05,1995-01-03,OH
Marjorie,Margolies-Mezvinsky,1942-06-21,F,rep,1993-01-05,1995-01-03,PA
Harlan,Mathews,1927-01-17,M,sen,1993-01-05,1995-01-03,TN
Romano,Mazzoli,1932-11-02,M,rep,1971-01-21,1973-01-03,KY
Alfred,McCandless,1927-07-23,M,rep,1983-01-03,1985-01-03,CA
Francis,McCloskey,1939-06-12,M,rep,1983-01-03,1985-01-03,IN
David,McCurdy,1950-03-30,M,rep,1981-01-05,1983-01-03,OK
John,McMillan,1932-05-09,M,rep,1985-01-03,1987-01-03,NC
Robert,Michel,1923-03-02,M,rep,1957-01-03,1959-01-03,IL
Carol,Moseley Braun,1947-08-16,F,sen,1993-01-05,1999-01-03,IL
Austin,Murphy,1927-06-17,M,rep,1977-01-04,1979-01-03,PA
